City,Area Locality,Concatenate,Area Locality,Latitude,Longitude
Hyderabad,"Hafeezpet, NH 9","Hyderabad, Hafeezpet, NH 9",7,17.4954277,78.3566063
Hyderabad,"Hari Hara Puram, B N Reddy Nagar","Hyderabad, Hari Hara Puram, B N Reddy Nagar",1,17.314777,78.5675047
Hyderabad,Hastinapuram,"Hyderabad, Hastinapuram",1,17.3168305,78.5512713
Hyderabad,"Hayathnagar, NH 9","Hyderabad, Hayathnagar, NH 9",6,17.3277253,78.6008503
Hyderabad,"Himayath Nagar, NH 7","Hyderabad, Himayath Nagar, NH 7",9,17.4108155,78.4765786
Hyderabad,Hitech City,"Hyderabad, Hitech City",2,17.4434646,78.3771953
Hyderabad,Humayun Nagar,"Hyderabad, Humayun Nagar",1,17.3991205,78.4460041
Hyderabad,"Hyder Nagar, NH 9","Hyderabad, Hyder Nagar, NH 9",3,17.4993734,78.3829246
Hyderabad,"Hyder Shah Kote, Chevella Road","Hyderabad, Hyder Shah Kote, Chevella Road",3,17.3297353,78.2749206
Hyderabad,Hyderabad,"Hyderabad, Hyderabad",2,17.385044,78.486671
Hyderabad,Hyderabad Shah Guda,"Hyderabad, Hyderabad Shah Guda",1,17.3717011,78.3820896
Hyderabad,Hyderaguda-Attapur,"Hyderabad, Hyderaguda-Attapur",1,17.3667754,78.4284229
Hyderabad,Hyderguda,"Hyderabad, Hyderguda",5,17.3938227,78.4834733
Hyderabad,Hydershakote,"Hyderabad, Hydershakote",4,17.3588522,78.4009312
Hyderabad,IAS Colony,"Hyderabad, IAS Colony",1,17.4056793,78.415763
Hyderabad,IDA Uppal,"Hyderabad, IDA Uppal",1,17.3984039,78.5533086
Hyderabad,"Indis VB CITY, Bollaram railway station","Hyderabad, Indis VB CITY, Bollaram railway station",1,17.5390699,78.5129078
Hyderabad,"Indra Nagar, Moti Nagar","Hyderabad, Indra Nagar, Moti Nagar",1,17.4492434,78.4167473
Hyderabad,Jagadgiri Gutta,"Hyderabad, Jagadgiri Gutta",4,17.5065026,78.4212898
Hyderabad,"Janachaitanya colony, Hyderabad Expressway","Hyderabad, Janachaitanya colony, Hyderabad Expressway",1,17.3605831,78.4274643
Hyderabad,"Jaya Puri Colony, Nagole","Hyderabad, Jaya Puri Colony, Nagole",1,17.3639869,78.5602605
Hyderabad,Jeedimetla,"Hyderabad, Jeedimetla",2,17.5196968,78.4586419
Hyderabad,"Jillelguda, Medbowli","Hyderabad, Jillelguda, Medbowli",2,17.3317842,78.5297637
Hyderabad,Jubilee Hills,"Hyderabad, Jubilee Hills",8,17.4325894,78.4070691
Hyderabad,K P H B Phase 9,"Hyderabad, K P H B Phase 9",1,17.485411,78.3849337
Hyderabad,KBR Laxmi Residency,"Hyderabad, KBR Laxmi Residency",1,17.3713764,78.5549057
Hyderabad,"KMR Estates, Serilingampally","Hyderabad, KMR Estates, Serilingampally",1,17.4729545,78.3465311
Hyderabad,KPHB Road,"Hyderabad, KPHB Road",2,17.4801727,78.389782
Hyderabad,KTR Colony,"Hyderabad, KTR Colony",1,17.5138542,78.3796009
Hyderabad,"Kachiguda, NH 2 2","Hyderabad, Kachiguda, NH 2 2",5,17.3900857,78.4933352
Hyderabad,Kakatiya Hills Madhapur,"Hyderabad, Kakatiya Hills Madhapur",1,17.4440255,78.3991533
Hyderabad,"Kanaka Durga Colony, Gudimalkapur","Hyderabad, Kanaka Durga Colony, Gudimalkapur",1,17.380725,78.4350037
Hyderabad,Kanchan Bagh,"Hyderabad, Kanchan Bagh",1,17.3325109,78.5098457
Hyderabad,Kapra,"Hyderabad, Kapra",9,17.4885251,78.5681716
Hyderabad,Karmanghat,"Hyderabad, Karmanghat",2,17.3413189,78.5315546
Hyderabad,Kattedan Rd,"Hyderabad, Kattedan Rd",1,17.3139044,78.4366686
Hyderabad,"Khairatabad, NH 7","Hyderabad, Khairatabad, NH 7",2,17.4133538,78.4782329
Hyderabad,"Khaja Guda, Outer Ring Road","Hyderabad, Khaja Guda, Outer Ring Road",2,17.4153172,78.3556287
Hyderabad,Khanapur,"Hyderabad, Khanapur",1,17.3999485,78.3009597
Hyderabad,"Kismatpur, Outer Ring Road","Hyderabad, Kismatpur, Outer Ring Road",1,17.3253917,78.3743431
Hyderabad,Kistareddypet,"Hyderabad, Kistareddypet",1,17.5433966,78.2945939
Hyderabad,"Kokapet, Outer Ring Road","Hyderabad, Kokapet, Outer Ring Road",2,17.4384109,78.3636718
Hyderabad,Kompally,"Hyderabad, Kompally",7,17.5366218,78.4844811
Hyderabad,Kondapur,"Hyderabad, Kondapur",18,17.4698577,78.3578246
Hyderabad,Kothapet,"Hyderabad, Kothapet",6,17.3730192,78.547636
Hyderabad,"Koti, NH 9","Hyderabad, Koti, NH 9",1,17.3804912,78.4840525
Hyderabad,"Kukatpally Housing Board Colony, NH 9","Hyderabad, Kukatpally Housing Board Colony, NH 9",1,17.4977429,78.3921117
Hyderabad,"Kukatpally, NH 9","Hyderabad, Kukatpally, NH 9",12,17.485639,78.4110852
Hyderabad,Kuntloor,"Hyderabad, Kuntloor",1,17.3385273,78.6255225
Hyderabad,"LB Nagar, NH 9","Hyderabad, LB Nagar, NH 9",7,17.3533666,78.546196
Hyderabad,LIG Colony,"Hyderabad, LIG Colony",1,17.5027003,78.2878
Hyderabad,"Lakdikapul, NH 9","Hyderabad, Lakdikapul, NH 9",2,17.4028044,78.466137
Hyderabad,"Lalaguda, Secunderabad","Hyderabad, Lalaguda, Secunderabad",1,17.4365995,78.5213601
Hyderabad,Langar Houz,"Hyderabad, Langar Houz",4,17.3782003,78.4207594
Hyderabad,"Lingampally-Serilingampally, NH 2 2","Hyderabad, Lingampally-Serilingampally, NH 2 2",1,17.4836979,78.3158338
Hyderabad,Madhapur,"Hyderabad, Madhapur",9,17.4485835,78.3908035
Hyderabad,Madhura Nagar,"Hyderabad, Madhura Nagar",1,17.4388159,78.434546
Hyderabad,Madhura Nagar-Nizampet,"Hyderabad, Madhura Nagar-Nizampet",1,17.5198393,78.3884888
Hyderabad,"Madinaguda, Hafeezpet, NH 9","Hyderabad, Madinaguda, Hafeezpet, NH 9",3,17.4954277,78.3566063
Hyderabad,"Malakpet, NH 9","Hyderabad, Malakpet, NH 9",4,17.3773563,78.492151
Hyderabad,Malkajgiri,"Hyderabad, Malkajgiri",3,17.4503375,78.5322481
Hyderabad,"Mallampet, Outer Ring Road","Hyderabad, Mallampet, Outer Ring Road",2,17.5587578,78.3278013
Hyderabad,"Mallepally, NH 7","Hyderabad, Mallepally, NH 7",1,17.4062058,78.4671851
Hyderabad,"Mallikarjuna Nagar, Secunderabad","Hyderabad, Mallikarjuna Nagar, Secunderabad",1,17.4202321,78.5593422
Hyderabad,Manigunda,"Hyderabad, Manigunda",1,17.4062155,78.3763486
Hyderabad,"Manikonda, Hyderabad","Hyderabad, Manikonda, Hyderabad",1,17.4062155,78.3763486
Hyderabad,"Manikonda, Outer Ring Road","Hyderabad, Manikonda, Outer Ring Road",14,17.4153172,78.3556287
Hyderabad,Manneguda,"Hyderabad, Manneguda",1,17.2552444,78.585721
Hyderabad,Masab Tank,"Hyderabad, Masab Tank",4,17.403307,78.4529396
Hyderabad,Medipally,"Hyderabad, Medipally",2,17.4077808,78.6022767
Hyderabad,Meerpet,"Hyderabad, Meerpet",5,17.3227982,78.5280016
Hyderabad,Mehdipatnam,"Hyderabad, Mehdipatnam",8,17.3957847,78.4311944
Hyderabad,Mithila Nagar-Banjara Hills,"Hyderabad, Mithila Nagar-Banjara Hills",1,17.4119147,78.447485
Hyderabad,"Miyapur, NH 9","Hyderabad, Miyapur, NH 9",22,17.6924723,77.4657081
Hyderabad,"Model Town Colony, Nawab Saheb Kunta","Hyderabad, Model Town Colony, Nawab Saheb Kunta",1,17.3415803,78.4645379
Hyderabad,"Modi Paradise, Hayathnagar, Hyderabad","Hyderabad, Modi Paradise, Hayathnagar, Hyderabad",1,17.3380279,78.612388
Hyderabad,Mokila,"Hyderabad, Mokila",1,17.418485,78.2425245
Hyderabad,"Moosarambagh, NH 9","Hyderabad, Moosarambagh, NH 9",1,17.3695976,78.5165106
Hyderabad,Moti Nagar,"Hyderabad, Moti Nagar",2,17.4492116,78.4182049
Hyderabad,Moula Ali,"Hyderabad, Moula Ali",4,17.4628723,78.5608531
Hyderabad,"Murad Nagar, Lal Darwaza, Falaknuma Road","Hyderabad, Murad Nagar, Lal Darwaza, Falaknuma Road",1,17.3471551,78.4704632
Hyderabad,Musheerabad,"Hyderabad, Musheerabad",3,17.4196548,78.4990004
Hyderabad,"Mythri Nagar, Hafeezpet, NH 9","Hyderabad, Mythri Nagar, Hafeezpet, NH 9",1,17.4946582,78.3466399
Hyderabad,Nacharam,"Hyderabad, Nacharam",2,17.4308087,78.559548
Hyderabad,Nadeem Colony,"Hyderabad, Nadeem Colony",1,17.3989046,78.4085726
Hyderabad,Nagaram,"Hyderabad, Nagaram",3,17.485291,78.6098847
Hyderabad,Nagole,"Hyderabad, Nagole",6,17.3714737,78.5695016
Hyderabad,Nalagandla,"Hyderabad, Nalagandla",1,17.4747785,78.3102918
Hyderabad,"Nallagandla, Serilingampally","Hyderabad, Nallagandla, Serilingampally",11,17.4747785,78.3102918
Hyderabad,Namalagundu,"Hyderabad, Namalagundu",1,17.4248398,78.5131938
Hyderabad,Nanakaramguda,"Hyderabad, Nanakaramguda",2,17.4169142,78.3423777
Hyderabad,Nanakram Guda,"Hyderabad, Nanakram Guda",1,17.4169142,78.3423777
Hyderabad,Narayanaguda,"Hyderabad, Narayanaguda",1,17.3985568,78.4929521
Hyderabad,Narayanguda,"Hyderabad, Narayanguda",2,17.3985568,78.4929521
Hyderabad,"Narsingi, Outer Ring Road","Hyderabad, Narsingi, Outer Ring Road",7,17.41148,78.315721
Hyderabad,"Naseeb Nagar, Hyderabad","Hyderabad, Naseeb Nagar, Hyderabad",1,17.3340011,78.4844292
Hyderabad,Nawab Saheb Kunta,"Hyderabad, Nawab Saheb Kunta",1,17.3286097,78.4493276
Hyderabad,"Neknampur, Manikonda, Outer Ring Road","Hyderabad, Neknampur, Manikonda, Outer Ring Road",1,17.4384109,78.3636718
Hyderabad,"Netaji Nagar Colony, Langar Houz","Hyderabad, Netaji Nagar Colony, Langar Houz",1,17.378728,78.4275865
Hyderabad,"New Boiguda, Boiguda","Hyderabad, New Boiguda, Boiguda",1,17.4265864,78.4991912
Hyderabad,New Malakpet,"Hyderabad, New Malakpet",1,17.367174,78.5135902
Hyderabad,New Mallepally,"Hyderabad, New Mallepally",1,17.3907407,78.4588539
Hyderabad,"New Nagole Colony, Kothapet","Hyderabad, New Nagole Colony, Kothapet",1,17.3730602,78.5540044
Hyderabad,New Nallakunta,"Hyderabad, New Nallakunta",3,17.3991274,78.5017083
Hyderabad,Nizam Colony,"Hyderabad, Nizam Colony",1,17.4052002,78.4197681
Hyderabad,Nizampet,"Hyderabad, Nizampet",9,17.5196675,78.3778542
Hyderabad,OU Colony-Shaikpet,"Hyderabad, OU Colony-Shaikpet",1,17.4071323,78.3906218
Hyderabad,Old Alwal,"Hyderabad, Old Alwal",2,17.5053506,78.5014759
Hyderabad,Old Bowenpally,"Hyderabad, Old Bowenpally",8,17.4685901,78.4810648
Hyderabad,"Old Malakpet, NH 9","Hyderabad, Old Malakpet, NH 9",3,17.373441,78.5037181
Hyderabad,Old Nallakunta,"Hyderabad, Old Nallakunta",5,17.4020368,78.5028963
Hyderabad,"Opp. Deccan college, Darusalam","Hyderabad, Opp. Deccan college, Darusalam",1,17.3840998,78.4649345
Hyderabad,Opposite andhra mahila sabha,"Hyderabad, Opposite andhra mahila sabha",1,17.4015626,78.5097919
Hyderabad,Osman Nagar,"Hyderabad, Osman Nagar",1,17.4415837,78.2785379
Hyderabad,"Padmanabha Nagar, Mehdipatnam","Hyderabad, Padmanabha Nagar, Mehdipatnam",1,17.3914852,78.4279419
Hyderabad,"Padmarao Nagar, Hyderabad-Karimnagar Highway","Hyderabad, Padmarao Nagar, Hyderabad-Karimnagar Highway",4,17.5225133,78.5225095
Hyderabad,Panjagutta Colony,"Hyderabad, Panjagutta Colony",1,17.4254486,78.450544
Hyderabad,Patelguda,"Hyderabad, Patelguda",1,17.5457997,78.2860538
Hyderabad,"Pathar Gatti, NH 7","Hyderabad, Pathar Gatti, NH 7",1,17.3687525,78.4760885
Hyderabad,"Patrika Nagar, Hitech City","Hyderabad, Patrika Nagar, Hitech City",1,17.4471055,78.3795977
Hyderabad,Peeramcheru,"Hyderabad, Peeramcheru",3,17.3585811,78.3773928
Hyderabad,"Peerzadiguda, NH 2 2","Hyderabad, Peerzadiguda, NH 2 2",3,17.3990571,78.6098059
Hyderabad,Petbasheerabad,"Hyderabad, Petbasheerabad",1,17.5167023,78.4757415
Hyderabad,"Pocharam, Hyderabad near infosys","Hyderabad, Pocharam, Hyderabad near infosys",1,17.4248522,78.6448085
Hyderabad,"Pocharam, NH 2 2","Hyderabad, Pocharam, NH 2 2",3,17.4248522,78.6448085
Hyderabad,"Pragathi Nagar, Kukatpally","Hyderabad, Pragathi Nagar, Kukatpally",7,17.497722,78.3944485
Hyderabad,"Pragathi Nagar, Moosapet","Hyderabad, Pragathi Nagar, Moosapet",1,17.4716511,78.423322
Hyderabad,Prakash Nagar,"Hyderabad, Prakash Nagar",1,17.4422778,78.4688006
Hyderabad,Prashanth Nagar,"Hyderabad, Prashanth Nagar",1,17.3358451,78.5667949
Hyderabad,Prashanth hills,"Hyderabad, Prashanth hills",1,17.419732,78.3820896
Hyderabad,Prem nagar-Erragadda,"Hyderabad, Prem nagar-Erragadda",2,17.4575905,78.4318508
Hyderabad,Punjagutta X Roads,"Hyderabad, Punjagutta X Roads",1,17.4254486,78.450544
Hyderabad,Puppalaguda,"Hyderabad, Puppalaguda",5,17.3982116,78.3748513
Hyderabad,"Quthbullapur, NH 7","Hyderabad, Quthbullapur, NH 7",4,17.4938229,78.474312
Hyderabad,Qutub Shahi Tombs,"Hyderabad, Qutub Shahi Tombs",3,17.3950064,78.3967542
Hyderabad,RTC Colony-Chandanagar,"Hyderabad, RTC Colony-Chandanagar",1,17.4898355,78.3365726
Hyderabad,RTC Cross Road,"Hyderabad, RTC Cross Road",1,17.4025719,78.4933081
Hyderabad,"Ragannaguda, Outer Ring Road","Hyderabad, Ragannaguda, Outer Ring Road",1,17.4384109,78.3636718
Hyderabad,Raj Bhawan Road,"Hyderabad, Raj Bhawan Road",3,17.4233464,78.4594417
Hyderabad,Rajendra Mandal,"Hyderabad, Rajendra Mandal",1,17.3220253,78.4022942
Hyderabad,"Rajendra Nagar, Outer Ring Road","Hyderabad, Rajendra Nagar, Outer Ring Road",6,17.3084402,78.3772611
Hyderabad,Ram Bagh Colony,"Hyderabad, Ram Bagh Colony",1,17.3570588,78.4299248
Hyderabad,Ram nagar,"Hyderabad, Ram nagar",4,17.4119268,78.5095497
Hyderabad,"Ramachandra Puram, NH 9","Hyderabad, Ramachandra Puram, NH 9",4,17.5093683,78.2996236
Hyderabad,"Ramanthapur, NH 2 2","Hyderabad, Ramanthapur, NH 2 2",4,17.3852774,78.5277506
Hyderabad,Ramchandrapuram Mandal,"Hyderabad, Ramchandrapuram Mandal",1,17.5095307,78.3023036
Hyderabad,Rampally,"Hyderabad, Rampally",6,17.4671913,78.6418696
Hyderabad,"Rasoolpura, Mahatma Gandhi Road","Hyderabad, Rasoolpura, Mahatma Gandhi Road",2,17.4394368,78.4883204
Hyderabad,"Red Hills, Lakdikapul, NH 7","Hyderabad, Red Hills, Lakdikapul, NH 7",2,17.3970193,78.470899
Hyderabad,"Rethibowli, Mehdipatnam","Hyderabad, Rethibowli, Mehdipatnam",1,17.3919114,78.4290079
Hyderabad,Rhoda Mistri Nagar,"Hyderabad, Rhoda Mistri Nagar",1,17.5179113,78.4277973
Hyderabad,Road no 3 banjara hills hyderabad 500035,"Hyderabad, Road no 3 banjara hills hyderabad 500035",1,17.4275333,78.4361053
Hyderabad,Rock Town Colony,"Hyderabad, Rock Town Colony",2,17.3616427,78.5596971
Hyderabad,Rodamestri Nagar,"Hyderabad, Rodamestri Nagar",1,17.5179113,78.4277973
Hyderabad,"SV Nagar, Secunderabad","Hyderabad, SV Nagar, Secunderabad",1,17.4800379,78.5923431
Hyderabad,"Safilguda, Secunderabad","Hyderabad, Safilguda, Secunderabad",2,17.4652753,78.5384944
Hyderabad,Sai Nagar-Uppal,"Hyderabad, Sai Nagar-Uppal",1,17.4101045,78.5667949
Hyderabad,"Sai Raghavendra Colony, uppal","Hyderabad, Sai Raghavendra Colony, uppal",1,17.4715685,78.3600448
Hyderabad,Saidabad,"Hyderabad, Saidabad",1,17.3573882,78.5112407
Hyderabad,"Saidabad Colony, Sayeedabad","Hyderabad, Saidabad Colony, Sayeedabad",3,17.3574639,78.5109914
Hyderabad,Sainikpuri,"Hyderabad, Sainikpuri",11,17.492838,78.5469015
Hyderabad,"Saket, Secunderabad","Hyderabad, Saket, Secunderabad",1,17.5006347,78.5754961
Hyderabad,"Sanath Nagar, NH 9","Hyderabad, Sanath Nagar, NH 9",3,17.4540199,78.4349988
Hyderabad,Sangareddy District,"Hyderabad, Sangareddy District",1,17.385044,78.486671
Hyderabad,Santosh Nagar,"Hyderabad, Santosh Nagar",2,17.3472352,78.5083082
Hyderabad,"Saroornagar, NH 9","Hyderabad, Saroornagar, NH 9",2,17.3683264,78.5318658
Hyderabad,Secretariat Hills,"Hyderabad, Secretariat Hills",1,17.3873757,78.3819269
Hyderabad,Secunderabad,"Hyderabad, Secunderabad",2,17.4399295,78.4982741
Hyderabad,Seri Lingampally,"Hyderabad, Seri Lingampally",1,17.4836979,78.3158338
Hyderabad,Serilingampally,"Hyderabad, Serilingampally",5,17.4836979,78.3158338
Hyderabad,Shaikpet,"Hyderabad, Shaikpet",2,17.4059875,78.3908428
Hyderabad,Shamirpet,"Hyderabad, Shamirpet",1,17.5958184,78.5712832
Hyderabad,Shamshabad,"Hyderabad, Shamshabad",2,17.2619301,78.387971
Hyderabad,Shivaji Nagar,"Hyderabad, Shivaji Nagar",1,17.3642905,78.4545907
Hyderabad,"Siddhi Vinayak Nagar, Madhapur","Hyderabad, Siddhi Vinayak Nagar, Madhapur",1,17.4586853,78.3884888
Hyderabad,"Sikh Apartmentge, NH 7","Hyderabad, Sikh Apartmentge, NH 7",1,17.4062058,78.4671851
Hyderabad,"Sitaphalmandi, Padmarao Nagar","Hyderabad, Sitaphalmandi, Padmarao Nagar",1,17.4267948,78.5193163
Hyderabad,"Sivarampalli, Hyderabad Expressway","Hyderabad, Sivarampalli, Hyderabad Expressway",1,17.3312094,78.4263173
Hyderabad,"Somajiguda, NH 9","Hyderabad, Somajiguda, NH 9",7,17.4202232,78.4564262
Hyderabad,Sri BALAJI CLASSIC BHAVANI NAGAR RD NO 5,"Hyderabad, Sri BALAJI CLASSIC BHAVANI NAGAR RD NO 5",1,17.3695234,78.5259755
Hyderabad,Sri Nagar Colony,"Hyderabad, Sri Nagar Colony",1,17.4321456,78.4384747
Hyderabad,"Srinagar Colony, Old Malakpet, NH 9","Hyderabad, Srinagar Colony, Old Malakpet, NH 9",1,17.373441,78.5037181
Hyderabad,"Srini kunj Anasuya Enclave, Lingampally, Kachiguda, Hyderabad","Hyderabad, Srini kunj Anasuya Enclave, Lingampally, Kachiguda, Hyderabad",1,17.4836979,78.3158338
Hyderabad,"Srinivasa Colony, Secunderabad","Hyderabad, Srinivasa Colony, Secunderabad",1,17.4119955,78.571417
Hyderabad,Srisailam Highway,"Hyderabad, Srisailam Highway",1,17.2720347,78.4746917
Hyderabad,"Subhash Nagar, Secunderabad","Hyderabad, Subhash Nagar, Secunderabad",1,17.4829815,78.5050269
Hyderabad,Suchitra Circle,"Hyderabad, Suchitra Circle",5,17.5005143,78.4738907
Hyderabad,"Sun City, Bandlaguda, Chevella Road","Hyderabad, Sun City, Bandlaguda, Chevella Road",1,17.3663975,78.3985021
Hyderabad,Suraram,"Hyderabad, Suraram",2,17.5412112,78.4338481
Hyderabad,TNGOS Colony,"Hyderabad, TNGOS Colony",1,17.4420981,78.3355055
Hyderabad,"Tarapuri Colony, Secunderabad","Hyderabad, Tarapuri Colony, Secunderabad",1,17.4906494,78.5949717
Hyderabad,Tarnaka,"Hyderabad, Tarnaka",3,17.4300625,78.5415931
Hyderabad,"Tellapur, Outer Ring Road","Hyderabad, Tellapur, Outer Ring Road",2,17.4564167,78.2517155
Hyderabad,Thumukunta,"Hyderabad, Thumukunta",1,17.5630201,78.5558138
Hyderabad,Toli Chowki,"Hyderabad, Toli Chowki",11,17.3990023,78.4156933
Hyderabad,Trimulgherry,"Hyderabad, Trimulgherry",2,17.4777385,78.510745
Hyderabad,"Troop Bazaar, Koti","Hyderabad, Troop Bazaar, Koti",1,17.3846192,78.4787464
Hyderabad,"Uppal, NH 2 2","Hyderabad, Uppal, NH 2 2",11,17.3983774,78.5582652
Hyderabad,"Upparpally, Hyderabad Expressway","Hyderabad, Upparpally, Hyderabad Expressway",4,17.3556582,78.4221304
Hyderabad,Upperpally,"Hyderabad, Upperpally",2,17.3601837,78.4177669
Hyderabad,"Vahini nagar, Karkhana, Hyderabad road no 2a","Hyderabad, Vahini nagar, Karkhana, Hyderabad road no 2a",1,17.4659813,78.4942159
Hyderabad,"Vanasthalipuram, NH 9","Hyderabad, Vanasthalipuram, NH 9",6,17.3367543,78.5738865
Hyderabad,Vandanapuri colony,"Hyderabad, Vandanapuri colony",1,17.5206139,78.2970846
Hyderabad,"Venkata Ramana Colony, Nagole","Hyderabad, Venkata Ramana Colony, Nagole",1,17.3810623,78.5682144
Hyderabad,"Venkataramana Colony, Secunderabad","Hyderabad, Venkataramana Colony, Secunderabad",1,17.4906494,78.5949717
Hyderabad,Vidya Nagar,"Hyderabad, Vidya Nagar",2,17.4065284,78.5139136
Hyderabad,Vidyanagar,"Hyderabad, Vidyanagar",1,17.4065284,78.5139136
Hyderabad,Vijay nagar colony m,"Hyderabad, Vijay nagar colony m",1,17.3947265,78.451538
Hyderabad,Vijaya Puri Colony,"Hyderabad, Vijaya Puri Colony",1,17.3730602,78.5540044
Hyderabad,Vikas Nagar-Bandlaguda Jagir,"Hyderabad, Vikas Nagar-Bandlaguda Jagir",1,17.3527825,78.3820896
Hyderabad,"Vikrampuri, Secunderabad","Hyderabad, Vikrampuri, Secunderabad",1,17.4571615,78.500487
Hyderabad,Vinayaka Nagar,"Hyderabad, Vinayaka Nagar",1,17.4862647,78.35658
Hyderabad,Whitefields,"Hyderabad, Whitefields",1,17.4554835,78.3684902
Hyderabad,Yeshwanthpur,"Hyderabad, Yeshwanthpur",1,17.39276647,78.46756681
Hyderabad,"Yousufguda, NH 9","Hyderabad, Yousufguda, NH 9",2,17.4542817,78.4346794
Hyderabad,aparna sarovar grande,"Hyderabad, aparna sarovar grande",1,17.4650031,78.3108289
Hyderabad,filmnagar. hydrabad,"Hyderabad, filmnagar. hydrabad",1,17.4160258,78.4113656
Hyderabad,in 1-71/1/a,"Hyderabad, in 1-71/1/a",1,17.385044,78.486671
Hyderabad,in Bandlaguda Jagir,"Hyderabad, in Bandlaguda Jagir",1,17.3629719,78.3943263
Hyderabad,in Kushaiguda,"Hyderabad, in Kushaiguda",1,17.4802826,78.5699471
Hyderabad,in Maruthi Nagar-Dr A.S. Rao Nagar,"Hyderabad, in Maruthi Nagar-Dr A.S. Rao Nagar",1,17.4760597,78.5550832
Hyderabad,in Syed Ali Guda,"Hyderabad, in Syed Ali Guda",1,17.3802199,78.4443774
Hyderabad,in Trimulgherry,"Hyderabad, in Trimulgherry",1,17.4777385,78.510745
Hyderabad,poush,"Hyderabad, poush",1,17.385044,78.486671
Hyderabad,railway employees housing colony Bollarum,"Hyderabad, railway employees housing colony Bollarum",1,17.5217602,78.510961
Hyderabad,sanath nagar Ashok colony,"Hyderabad, sanath nagar Ashok colony",1,17.4542205,78.4489062
Hyderabad,sri sai arcade madinaguda,"Hyderabad, sri sai arcade madinaguda",1,17.4936856,78.3401293
Kolkata,2 BHK,"Kolkata, 2 BHK",1,22.572646,88.363895
Kolkata,700051,"Kolkata, 700051",1,22.6636501,88.4237641
Kolkata,"AH Block, Salt Lake","Kolkata, AH Block, Salt Lake",1,22.5965541,88.4264543
Kolkata,"Action Area 1, Rajarhat Newtown","Kolkata, Action Area 1, Rajarhat Newtown",2,22.5797688,88.4621891
Kolkata,"Action Area 3, Rajarhat Newtown","Kolkata, Action Area 3, Rajarhat Newtown",1,22.5683058,88.5105955
Kolkata,Agarpara,"Kolkata, Agarpara",4,22.683442,88.3931185
Kolkata,Airport Area,"Kolkata, Airport Area",1,22.6531496,88.4448719
Kolkata,Airport Area Behala,"Kolkata, Airport Area Behala",1,22.5050906,88.2935519
Kolkata,Airport Near Gate No. 21/2,"Kolkata, Airport Near Gate No. 21/2",1,22.6531496,88.4448719
Kolkata,Ajoy Nagar,"Kolkata, Ajoy Nagar",2,22.4890086,88.3961473
Kolkata,"Amtala, Diamond Harbour Road","Kolkata, Amtala, Diamond Harbour Road",2,22.4954484,88.3165858
Kolkata,"Ananda Pally, Jadavpur","Kolkata, Ananda Pally, Jadavpur",1,22.4902441,88.3706729
Kolkata,Anandapur,"Kolkata, Anandapur",2,22.5148386,88.4097881
Kolkata,"Anandapuri, Barrackpore","Kolkata, Anandapuri, Barrackpore",2,22.7605855,88.3797752
Kolkata,Andul,"Kolkata, Andul",1,22.5943202,88.2437502
Kolkata,"Annapurna Apartment, Rajarhat Chowmatha","Kolkata, Annapurna Apartment, Rajarhat Chowmatha",1,22.621527,88.4313203
Kolkata,"Arobindo Pally, Paschim Putiary","Kolkata, Arobindo Pally, Paschim Putiary",1,22.4735258,88.3378981
Kolkata,Azadgarh,"Kolkata, Azadgarh",1,22.4874933,88.3564129
Kolkata,BRAHMAPUR NEAR BANSDRONI,"Kolkata, BRAHMAPUR NEAR BANSDRONI",1,22.4655277,88.3623548
Kolkata,Bagbazar,"Kolkata, Bagbazar",1,22.6026086,88.3658993
Kolkata,Bagha Jatin Pally,"Kolkata, Bagha Jatin Pally",1,22.4843951,88.3815923
Kolkata,Baghajatin,"Kolkata, Baghajatin",9,22.4814642,88.3864445
Kolkata,Baguiati,"Kolkata, Baguiati",6,22.6137645,88.4305721
Kolkata,Baguihati,"Kolkata, Baguihati",4,22.6137645,88.4305721
Kolkata,Baidyabati,"Kolkata, Baidyabati",1,22.7919231,88.3309595
Kolkata,"Baishnabghata Patuli Township, Patuli","Kolkata, Baishnabghata Patuli Township, Patuli",4,22.4710431,88.3924449
Kolkata,"Baishnabghata Patuli, Patuli","Kolkata, Baishnabghata Patuli, Patuli",1,22.4710431,88.3924449
Kolkata,"Baishnabghata, Garia","Kolkata, Baishnabghata, Garia",1,22.4710431,88.3924449
Kolkata,"Baishnavghata patuli , house number s-300 Kolkata 700094","Kolkata, Baishnavghata patuli , house number s-300 Kolkata 700094",1,22.4710431,88.3924449
Kolkata,Baksara,"Kolkata, Baksara",2,22.576257,88.2856653
Kolkata,Ballygunge,"Kolkata, Ballygunge",4,22.5280352,88.3659083
Kolkata,Bandel,"Kolkata, Bandel",2,22.934201,88.3714181
Kolkata,"Bangur Avenue, Lake Town","Kolkata, Bangur Avenue, Lake Town",1,22.6060853,88.4138969
Kolkata,Bansdroni,"Kolkata, Bansdroni",8,22.4707774,88.3617951
Kolkata,"Bansdroni Mauza, Krishnanagar","Kolkata, Bansdroni Mauza, Krishnanagar",2,22.4553557,88.3454871
Kolkata,Baranagar,"Kolkata, Baranagar",6,22.6437356,88.3776948
Kolkata,Barasat,"Kolkata, Barasat",5,22.7247556,88.4789351
Kolkata,Barasat-Barrackpore Road,"Kolkata, Barasat-Barrackpore Road",1,22.756355,88.4364017
